0.44,0.00167747,-0.00134411,-0.0018715
0.445,0.00139606,-0.000805889,-0.00138994
0.45,0.00100559,-0.000205062,-0.00130619
0.455,0.000622793,0.000411622,-0.00134383
0.46,0.000301704,0.00103089,-0.00118462
0.465,2.59492E-05,0.00166131,-0.000654105
0.47,-0.000224546,0.00229315,0.000184579
0.475,-0.000359688,0.00280714,0.00104801
0.48,-0.000283011,0.00309633,0.00161029
0.485,-1.69349E-05,0.00315434,0.00161428
0.49,0.000346325,0.00287362,0.000895467
0.495,0.000698827,0.00202644,-0.000552429
0.5,0.000884829,0.000578008,-0.00248615
0.505,0.000798604,-0.00121959,-0.00450809
0.51,0.000488919,-0.00292194,-0.00623104
0.515,8.13189E-05,-0.0040353,-0.0072926
0.52,-0.000310098,-0.00417697,-0.00742668
0.525,-0.000594093,-0.00339228,-0.0067654
0.53,-0.000692248,-0.00214008,-0.00577927
0.535,-0.000481955,-0.00102583,-0.00484605
0.54,4.00824E-05,-0.000484813,-0.00412596
0.545,0.000681931,-0.00064636,-0.00357214
0.55,0.00132283,-0.00122949,-0.00284384
0.555,0.00193946,-0.00170197,-0.00150795
0.56,0.00233511,-0.0015405,0.000587055
0.565,0.00232546,-0.000549736,0.00326127
0.57,0.00197532,0.00107225,0.00614823
0.575,0.00147237,0.0029349,0.00882877
0.58,0.000945973,0.00459968,0.0109198
0.585,0.00027827,0.00551658,0.012077
0.59,-0.00063772,0.00540094,0.012091
0.595,-0.00161112,0.00450993,0.0107817
0.6,-0.00240319,0.00326072,0.0080485
0.605,-0.00294286,0.00192588,0.00407235
0.61,-0.00315582,0.000655579,-0.00049502
0.615,-0.00297564,-0.000426682,-0.00475665
0.62,-0.0023972,-0.00114871,-0.00787221
0.625,-0.00156771,-0.00144649,-0.0095223
0.63,-0.000761264,-0.00148436,-0.0100922
0.635,-0.000220072,-0.00154169,-0.0104349
0.64,9.16566E-06,-0.00181335,-0.0113194
0.645,0.000152935,-0.00218865,-0.0127785
0.65,0.000458588,-0.00246346,-0.0143709
0.655,0.000992531,-0.00252941,-0.0155927
0.66,0.00175093,-0.00227095,-0.0160639
0.665,0.00267272,-0.00155502,-0.0155759
0.67,0.00347135,-0.000314457,-0.0140008
0.675,0.00388861,0.00141525,-0.0113513
0.68,0.00395505,0.00351252,-0.00784788
0.685,0.00386105,0.00561846,-0.00408465
0.69,0.00380729,0.00718555,-0.00103163
0.695,0.00397089,0.00770186,6.92676E-05
0.7,0.0044254,0.00690982,-0.00147095
0.705,0.00504597,0.004688,-0.00531873
0.71,0.0054673,0.00123665,-0.0103309
0.715,0.00524191,-0.00277227,-0.0149727
0.72,0.00428304,-0.00625459,-0.0177971
0.725,0.00294856,-0.00826636,-0.0178885
0.73,0.00187523,-0.008342,-0.0145849
0.735,0.00143125,-0.00668301,-0.00786484
0.74,0.00148889,-0.00409534,0.00132568
0.745,0.00171139,-0.00170939,0.0112959
0.75,0.00178639,-0.000435128,0.0203565
0.755,0.00136433,-0.000396544,0.027786
0.76,0.000376168,-0.000884612,0.0337618
0.765,-0.000833995,-0.000636365,0.0388299
0.77,-0.00200888,0.00127281,0.0431812
0.775,-0.00314657,0.00491492,0.0465582
0.78,-0.00423202,0.00943712,0.0477309
0.785,-0.00536983,0.0134409,0.0454877
0.79,-0.00699736,0.0151386,0.0389464
0.795,-0.00920317,0.0132863,0.0277605
0.8,-0.0114681,0.00779042,0.0124505
0.805,-0.0130729,-0.000442273,-0.00497446
0.81,-0.0135075,-0.00969805,-0.0215878
0.815,-0.0123611,-0.0174624,-0.0339059
0.82,-0.00955222,-0.0218017,-0.0397675
0.825,-0.00552283,-0.0223075,-0.0392362
0.83,-0.00126658,-0.0201043,-0.0339042
0.835,0.00208024,-0.0168651,-0.0259776
0.84,0.00349569,-0.0133556,-0.0173346
0.845,0.00290653,-0.00916746,-0.00937558
0.85,0.00138645,-0.00329857,-0.00329623
0.855,0.000111008,0.00473151,2.59789E-05
0.86,-0.00024447,0.0142209,0.000227807
0.865,0.00067417,0.0230525,-0.00323812
0.87,0.00270941,0.0290318,-0.00999777
0.875,0.00510658,0.0308046,-0.0179784
0.88,0.00726221,0.0280885,-0.0246534
0.885,0.00889491,0.0217677,-0.0283764
0.89,0.0095433,0.0134343,-0.0289551
0.895,0.00922378,0.00480471,-0.0274315
0.9,0.00924963,-0.0027915,-0.025395
0.905,0.0109161,-0.00878058,-0.023617
0.91,0.0144349,-0.0133516,-0.0218361
0.915,0.0187598,-0.0167768,-0.0193722
0.92,0.0222118,-0.0189681,-0.0158876
0.925,0.0227268,-0.0187759,-0.0114538
0.93,0.0194602,-0.015097,-0.00677138
0.935,0.0133514,-0.00785648,-0.0030619
0.94,0.00604246,0.00171735,-0.00211628
0.945,-0.000960727,0.0114324,-0.0052087
0.95,-0.006181,0.0180105,-0.0127634
0.955,-0.00886724,0.0192718,-0.0232868
0.96,-0.00932608,0.0153268,-0.0334577
0.965,-0.00862592,0.00787947,-0.0399721
0.97,-0.00794803,-0.000625094,-0.0413377
0.975,-0.0078001,-0.00728331,-0.0377368
0.98,-0.00796913,-0.0106007,-0.0305838
0.985,-0.00785592,-0.0114237,-0.0216182
0.99,-0.0069827,-0.0113306,-0.0123524
0.995,-0.00546351,-0.0112853,-0.00385521
1,-0.00462351,-0.0110832,0.00307286
1.005,-0.00575685,-0.010233,0.00757447
1.01,-0.00890793,-0.00875694,0.00791849
1.015,-0.0128617,-0.0068059,0.00282448
1.02,-0.0158528,-0.00421188,-0.00704754
1.025,-0.0162689,-0.000582161,-0.0182092
1.03,-0.0135403,0.00424338,-0.0262014
1.035,-0.00831083,0.00984492,-0.0271976
1.04,-0.00212019,0.0151937,-0.0204136
1.045,0.00331632,0.0189581,-0.00847818
1.05,0.00751683,0.0202409,0.00469716
1.055,0.0109775,0.0191335,0.0160261
1.06,0.0137892,0.0166625,0.0240534
1.065,0.0157908,0.0142538,0.0290997
1.07,0.0170531,0.0131776,0.0324069
1.075,0.0172034,0.0137174,0.0340202
1.08,0.0156543,0.0149799,0.0328821
1.085,0.0120371,0.0149099,0.0277255
1.09,0.00652274,0.0120545,0.0187046
1.095,-0.000455705,0.00670857,0.00789378
1.1,-0.00818231,0.000426438,-0.00144823
1.105,-0.0155843,-0.00483366,-0.00671451
1.11,-0.0206718,-0.00686837,-0.00794987
1.115,-0.0217564,-0.00475516,-0.00765336
1.12,-0.0181757,5.50137E-05,-0.00937827
1.125,-0.0108362,0.004225,-0.0149918
1.13,-0.00222154,0.00432387,-0.023583
1.135,0.00364682,-0.000515777,-0.0323212
1.14,0.00387257,-0.00850733,-0.0384782
1.145,-0.00122185,-0.0167702,-0.0403561
1.15,-0.00907984,-0.0222971,-0.0375265
1.155,-0.0166545,-0.0223995,-0.0301576
1.16,-0.0212718,-0.0157358,-0.0175353
1.165,-0.0216579,-0.00344627,0.000696675
1.17,-0.0184083,0.0104153,0.0226782
1.175,-0.0133085,0.0217054,0.0443426
1.18,-0.00834288,0.0282565,0.060382
1.185,-0.00474881,0.0296602,0.0659472
1.19,-0.00260571,0.0267538,0.058979
1.195,-0.000486814,0.0208531,0.0399636
1.2,0.00308812,0.013229,0.0127738
1.205,0.00842645,0.00479663,-0.0157248
1.21,0.014388,-0.00352029,-0.0391083
1.215,0.0192624,-0.0107077,-0.0539154
1.22,0.0219058,-0.0160412,-0.0595045
1.225,0.0222444,-0.0191258,-0.057692
1.23,0.0208299,-0.0193628,-0.0515158
1.235,0.01873,-0.0167912,-0.0438833
1.24,0.0171309,-0.0126321,-0.0369489
1.245,0.016287,-0.00858719,-0.031448
1.25,0.0156597,-0.00567651,-0.0268959
1.255,0.0146637,-0.00323423,-0.021874
1.26,0.0127441,0.000226032,-0.015221
1.265,0.0093837,0.00576605,-0.00667565
1.27,0.00484066,0.0126685,0.00272345
1.275,2.49147E-06,0.0190985,0.011459
1.28,-0.00445795,0.0234229,0.0182664
1.285,-0.00830316,0.0250316,0.0226713
1.29,-0.0114542,0.0240069,0.024673
1.295,-0.0136893,0.0205751,0.0245377
1.3,-0.0148786,0.0152065,0.0226993
1.305,-0.0154788,0.00917004,0.0195722
1.31,-0.0160547,0.0036977,0.0153434
1.315,-0.0165996,-0.000845777,0.00991848
1.32,-0.0167176,-0.0046466,0.00333139
1.325,-0.016088,-0.00790131,-0.00407959
1.33,-0.0147774,-0.0106019,-0.0126028
1.335,-0.0131348,-0.0129661,-0.0224878
1.34,-0.0114433,-0.0159383,-0.0330351
1.345,-0.00952177,-0.0197443,-0.0423815
1.35,-0.00679869,-0.0232307,-0.0482032
1.355,-0.0028467,-0.0247598,-0.0481919
1.36,0.00223364,-0.0231232,-0.0411834
1.365,0.00785728,-0.0169158,-0.0263034
1.37,0.0130573,-0.00592904,-0.00497272
1.375,0.0166372,0.00793949,0.0182911
1.38,0.0175069,0.0210629,0.0376145
1.385,0.0153671,0.0301293,0.0486652
1.39,0.0108829,0.0337115,0.048734
1.395,0.00533388,0.032605,0.0381744
1.4,0.000118634,0.0287343,0.0200393
1.405,-0.00359829,0.023487,-0.00189591
1.41,-0.00535752,0.017357,-0.0241895
1.415,-0.00589387,0.0102215,-0.0436976
1.42,-0.00615784,0.00214959,-0.0582447
1.425,-0.00620133,-0.00615182,-0.0663743
1.43,-0.0056876,-0.0135074,-0.0668268
1.435,-0.00456947,-0.0184698,-0.0590499
1.44,-0.0030727,-0.0184454,-0.0434464
1.445,-0.00157736,-0.012077,-0.0227376
1.45,-0.000566378,-0.001408,-0.00256789
1.455,-0.000394321,0.00957336,0.0118137
1.46,-0.00114465,0.0173788,0.0186793
1.465,-0.00278702,0.0210739,0.021343
1.47,-0.00520856,0.0222602,0.0249857
1.475,-0.00834696,0.0238857,0.0319304
1.48,-0.0117959,0.0276711,0.040419
1.485,-0.0146166,0.0326466,0.0458798
1.49,-0.0157077,0.0349095,0.042988
1.495,-0.0144813,0.0304082,0.0292411
1.5,-0.0109134,0.0172349,0.00723104
1.505,-0.00563586,-0.00234931,-0.0161906
1.51,0.000230977,-0.0223163,-0.0325674
1.515,0.00532741,-0.0364992,-0.0376889
1.52,0.00877928,-0.0417317,-0.0334053
1.525,0.0112266,-0.0381751,-0.0239866
1.53,0.0137517,-0.0283521,-0.0131502
1.535,0.0161935,-0.0153245,-0.002915
1.54,0.0168144,-0.00191337,0.00579985
1.545,0.0135493,0.00947109,0.0122307
1.55,0.00583645,0.0171292,0.0148054
1.555,-0.00460571,0.0206969,0.0118492
1.56,-0.0142125,0.0209962,0.00165727
1.565,-0.0202203,0.0189589,-0.0146364
1.57,-0.0221332,0.0150835,-0.0321491
1.575,-0.0209669,0.00956168,-0.0448334
1.58,-0.0182429,0.00298957,-0.0488911
1.585,-0.0152182,-0.00315878,-0.0432102
1.59,-0.0125964,-0.00773332,-0.0299083
1.595,-0.0106101,-0.0108378,-0.0134016
1.6,-0.00909504,-0.0130415,0.00265949
1.605,-0.00771004,-0.0145445,0.0168443
1.61,-0.00625846,-0.0140463,0.0299365
1.615,-0.00496019,-0.0100612,0.0428128
1.62,-0.00445723,-0.00215242,0.0547764
1.625,-0.00506424,0.0081945,0.0640172
1.63,-0.00650446,0.018093,0.0691692
1.635,-0.00850348,0.0243565,0.0699502
1.64,-0.0108974,0.0255342,0.067552
1.645,-0.0135113,0.0225125,0.0640843
1.65,-0.016202,0.0171771,0.0609689
1.655,-0.0186616,0.011327,0.0582045
1.66,-0.0196085,0.00650257,0.0547437
1.665,-0.0178503,0.00333289,0.0493247
1.67,-0.0135443,0.000759352,0.0406249
1.675,-0.00838995,-0.00265658,0.0288247
1.68,-0.00480274,-0.00753448,0.0161587
1.685,-0.00441567,-0.0132894,0.00566613
1.69,-0.00706496,-0.0184301,-0.000763089
1.695,-0.0107377,-0.0202061,-0.00322425
1.7,-0.0133786,-0.0171165,-0.00352139
1.705,-0.01415,-0.0103979,-0.00411847
1.71,-0.0131202,-0.00313975,-0.00649966
1.715,-0.0107965,0.00176384,-0.0106486
1.72,-0.00788253,0.00313093,-0.0155791
1.725,-0.00505292,0.00148739,-0.0199816
1.73,-0.00269871,-0.00190568,-0.0225393
1.735,-0.000303454,-0.00540295,-0.022609
1.74,0.00317431,-0.00726563,-0.0201586
1.745,0.00807372,-0.00579813,-0.0141601
1.75,0.013697,-7.53653E-05,-0.00347485
1.755,0.0185907,0.00985526,0.0120641
1.76,0.021132,0.0217761,0.0301099
1.765,0.0202697,0.031706,0.0460738
1.77,0.0162655,0.0365099,0.0549412
1.775,0.0104564,0.0356737,0.054011
1.78,0.00432573,0.0307596,0.042895
1.785,-0.000905084,0.0235451,0.0240051
1.79,-0.00428554,0.0151408,0.00217277
1.795,-0.00523468,0.00685101,-0.0170508
1.8,-0.00370325,7.62177E-05,-0.0293886
1.805,0.00025148,-0.00466912,-0.0314465
1.81,0.00580182,-0.00772882,-0.0225244
1.815,0.0110217,-0.00968316,-0.00519508
1.82,0.014113,-0.0104502,0.0162926
1.825,0.0144766,-0.0095398,0.0373333
1.83,0.0129365,-0.0064732,0.0537234
1.835,0.0108196,-0.00156985,0.0630431
1.84,0.00896528,0.00381469,0.0648198
1.845,0.00715421,0.0074571,0.0593307
1.85,0.00452305,0.00746315,0.0473321
1.855,0.000166525,0.00362204,0.0287598
1.86,-0.00631998,-0.00320091,0.0048123
1.865,-0.0149372,-0.0129717,-0.0205171
1.87,-0.0243808,-0.0254296,-0.0422184
1.875,-0.0321616,-0.0391039,-0.0565474
1.88,-0.0359815,-0.0519074,-0.0607014
1.885,-0.0350818,-0.0622877,-0.053882
1.89,-0.0299153,-0.0694713,-0.0359973
1.895,-0.0220323,-0.0731923,-0.00849964
1.9,-0.0137567,-0.0732587,0.0248515
1.905,-0.00749819,-0.0692563,0.0568883
1.91,-0.00483014,-0.0611995,0.0804983
1.915,-0.00656637,-0.0494429,0.0921206
1.92,-0.0120855,-0.0350114,0.0930162
1.925,-0.0194888,-0.0196435,0.0871294
1.93,-0.0274739,-0.00576504,0.0774518
1.935,-0.0356264,0.00434266,0.0653406
1.94,-0.0432348,0.00904037,0.0514722
1.945,-0.0494288,0.00859802,0.0368732
1.95,-0.0536786,0.00530214,0.023189
1.955,-0.0555243,0.00168578,0.0122713
1.96,-0.0546503,-0.000719669,0.00522545
1.965,-0.0508704,-0.00162275,0.00196334
1.97,-0.044831,-0.00153457,0.00124762
1.975,-0.0383453,-0.00122067,0.00142202
1.98,-0.0336465,-0.00113026,0.000888412
1.985,-0.0323706,-0.00131031,-0.00138999
1.99,-0.0349799,-0.00155984,-0.00511252
1.995,-0.0406342,-0.0017091,-0.00912925
2,-0.0479125,-0.00168369,-0.0124919
2.005,-0.0550741,-0.00140813,-0.0141624
2.01,-0.0602316,-0.000535068,-0.0125454
2.015,-0.0618577,0.0018932,-0.00586318
2.02,-0.0594612,0.00645296,0.00618747
2.025,-0.0531011,0.0114997,0.0212614
2.03,-0.0434684,0.0142954,0.0360096
2.035,-0.0316776,0.0126159,0.0479438
2.04,-0.0188116,0.00608411,0.0557875
2.045,-0.00588161,-0.00370905,0.0595414
2.05,0.005915,-0.0143266,0.0599859
2.055,0.0160207,-0.023606,0.0578943
2.06,0.0251213,-0.0300654,0.0528999
2.065,0.0340186,-0.0335218,0.043866
2.07,0.0427785,-0.0350402,0.0302735
2.075,0.0504519,-0.0358967,0.0137002
2.08,0.0559765,-0.0366516,-0.00275651
2.085,0.0587165,-0.0365264,-0.0158154
2.09,0.0590547,-0.0346145,-0.0248302
2.095,0.0581821,-0.0308924,-0.0323866
2.1,0.0569618,-0.0263095,-0.0419577
2.105,0.0556345,-0.0221281,-0.0550191
2.11,0.0540697,-0.0194305,-0.0692722
2.115,0.0516439,-0.0182891,-0.0802648
2.12,0.047145,-0.0176442,-0.0834603
2.125,0.0392517,-0.0161146,-0.0756595
2.13,0.0276801,-0.0124757,-0.0564721
2.135,0.0139239,-0.00458732,-0.0272321
2.14,0.000191676,0.00858205,0.00777692
2.145,-0.0118058,0.0253431,0.0411914
2.15,-0.0212417,0.0417226,0.0670966
2.155,-0.0282962,0.0535576,0.0837648
2.16,-0.0341634,0.0584714,0.0920553
2.165,-0.0400372,0.0568442,0.0934315
2.17,-0.0461066,0.0507629,0.0877098
2.175,-0.0518467,0.0419221,0.073646
2.18,-0.0565807,0.0309243,0.0508527
2.185,-0.059481,0.0174062,0.0203129
2.19,-0.0597485,0.00123129,-0.0142026
2.195,-0.0563109,-0.0169397,-0.0450256
2.2,-0.0491555,-0.0351201,-0.0653859
2.205,-0.0397843,-0.0502476,-0.0730119
2.21,-0.0294536,-0.0587157,-0.0690526
2.215,-0.0186659,-0.0588067,-0.0571139
2.22,-0.00754164,-0.0518698,-0.0416449
2.225,0.00382195,-0.041802,-0.0260904
2.23,0.0150573,-0.0331593,-0.0117928
2.235,0.0245264,-0.0280163,0.00193054
2.24,0.0301019,-0.0254288,0.0163241
2.245,0.0298231,-0.0231472,0.0308799
2.25,0.0237176,-0.0198567,0.0433389
2.255,0.014176,-0.0160605,0.0504069
2.26,0.00473272,-0.0128171,0.0498607
2.265,-0.00172773,-0.0106757,0.0420817
2.27,-0.00435398,-0.00998,0.0298785
2.275,-0.003953,-0.0109762,0.0169512
2.28,-0.00164505,-0.0139782,0.00652749
2.285,0.00103745,-0.0188162,0.000218305
2.29,0.00239389,-0.0246636,-0.00225066
2.295,0.0021371,-0.0306619,-0.00266287
2.3,0.00113248,-0.0358689,-0.00242791
2.305,2.15257E-06,-0.0382923,-0.000211297
2.31,-0.0014168,-0.0357269,0.00627166
2.315,-0.00375612,-0.0271388,0.0178011
2.32,-0.00748201,-0.0141134,0.0324646
2.325,-0.0124616,-0.000263334,0.046787
2.33,-0.0181056,0.0103119,0.0574111
2.335,-0.023813,0.0156381,0.062948
2.34,-0.0291754,0.0167605,0.0643054
2.345,-0.0335661,0.0161954,0.063473
2.35,-0.0363601,0.0162628,0.0621912
2.355,-0.0373782,0.0179115,0.0604001
2.36,-0.0366323,0.0203827,0.0574782
2.365,-0.0336947,0.0216349,0.0537199
2.37,-0.0280554,0.0208492,0.0506143
2.375,-0.0196766,0.0191427,0.049633
2.38,-0.00864062,0.0184164,0.0507026
2.385,0.00442877,0.0195847,0.0523585
2.39,0.0182424,0.0219422,0.0527936
2.395,0.0318655,0.024097,0.0504187
2.4,0.0451577,0.0249953,0.0442948
2.405,0.0578878,0.02385,0.0340698
2.41,0.0692996,0.0205703,0.0203866
2.415,0.0776352,0.0158326,0.00454567
2.42,0.0817187,0.0100079,-0.0119571
2.425,0.0819654,0.00273762,-0.0277199
2.43,0.0799222,-0.00547735,-0.0409443
2.435,0.0775476,-0.0130897,-0.0498505
2.44,0.0769972,-0.0180175,-0.0516785
2.445,0.0792931,-0.0187381,-0.043893
2.45,0.0837245,-0.0146173,-0.0248772
2.455,0.0885714,-0.0061832,0.00467659
2.46,0.0920225,0.00475249,0.0403257
2.465,0.0922842,0.0152686,0.0726472
2.47,0.0883735,0.0231149,0.0933809
2.475,0.0801325,0.0277162,0.0996888
2.48,0.0677034,0.02912,0.0929174
2.485,0.0519963,0.0275428,0.0765966
2.49,0.035907,0.0237771,0.0539347
2.495,0.0228437,0.0190313,0.0283713
2.5,0.0150544,0.0142824,0.00447076
2.505,0.0128552,0.0104032,-0.0144467
2.51,0.014941,0.00810472,-0.0278048
2.515,0.0199586,0.00737067,-0.0357265
2.52,0.026711,0.00779662,-0.0383145
2.525,0.0339654,0.00995481,-0.0344888
2.53,0.0405982,0.0148632,-0.0238058
2.535,0.0459319,0.0231422,-0.00778232
2.54,0.0498178,0.0346524,0.00997429
2.545,0.0524206,0.0481864,0.0256674
2.55,0.0530763,0.0611367,0.0371724
2.555,0.0511655,0.0711038,0.044501
2.56,0.0468007,0.0771379,0.0488012
2.565,0.0406254,0.0800346,0.0513168
2.57,0.0335728,0.0816268,0.0530523
2.575,0.0269537,0.0833166,0.054747
2.58,0.0221141,0.0853509,0.0562245
2.585,0.0204398,0.0868194,0.0557747
2.59,0.0228738,0.0866398,0.0514573
2.595,0.029459,0.0843063,0.0425864
2.6,0.0396391,0.0798162,0.0300927
2.605,0.0521907,0.0735874,0.0157569
2.61,0.0653582,0.0662297,0.000993685
2.615,0.0776175,0.0584654,-0.0129583
2.62,0.0882781,0.0510636,-0.0247336
2.625,0.0978462,0.0445542,-0.0329268
2.63,0.107274,0.0393085,-0.036833
2.635,0.116801,0.0362633,-0.036104
2.64,0.125884,0.0363698,-0.0312215
2.645,0.133683,0.0400168,-0.0234086
2.65,0.139569,0.0471166,-0.0134578
2.655,0.143405,0.056727,-0.00211303
2.66,0.145003,0.0666425,0.00812965
2.665,0.144602,0.0746606,0.0143565
2.67,0.14296,0.0795875,0.0146811
2.675,0.140141,0.0808372,0.00872609
2.68,0.135674,0.0784994,-0.00196409
2.685,0.129832,0.0734002,-0.0137836
2.69,0.123418,0.0668424,-0.0224367
2.695,0.116901,0.0601185,-0.0238389
2.7,0.1107,0.0549172,-0.0157974
2.705,0.10545,0.052915,0.000888187
2.71,0.102001,0.0546658,0.0231163
2.715,0.10057,0.059215,0.0464153
2.72,0.100118,0.0648714,0.065547
2.725,0.0988543,0.0700377,0.0768398
2.73,0.0951632,0.0735951,0.07941
2.735,0.0884812,0.0746294,0.0737874
2.74,0.0792305,0.0729339,0.0617382
2.745,0.0676471,0.0693488,0.045575
2.75,0.0546277,0.0649665,0.0275147
2.755,0.0422656,0.0603295,0.00920374
2.76,0.0322321,0.0555459,-0.00805196
2.765,0.0250837,0.0504255,-0.0233644
2.77,0.0215784,0.0440646,-0.036017
2.775,0.0218549,0.0357514,-0.0457669
2.78,0.0248708,0.0255746,-0.0527516
2.785,0.0299023,0.0136959,-0.0574822
2.79,0.0368485,0.000110427,-0.0607315
2.795,0.0456725,-0.0152644,-0.0630007
2.8,0.0559741,-0.0314251,-0.0643637
2.805,0.0671618,-0.0453933,-0.0644396
2.81,0.0780319,-0.0540827,-0.0627718
2.815,0.0869851,-0.0561151,-0.0592584
2.82,0.0926361,-0.0514882,-0.0541704
2.825,0.0947229,-0.0417449,-0.0484458
2.83,0.0939033,-0.0294505,-0.0439572
2.835,0.0909484,-0.0166358,-0.0420091
2.84,0.0861144,-0.00423311,-0.0424472
2.845,0.0788968,0.00645449,-0.0446487
2.85,0.0688626,0.0139105,-0.0478361
2.855,0.0561231,0.0168773,-0.0508208
2.86,0.0415031,0.015634,-0.0527719
2.865,0.0262582,0.0120045,-0.0536647
2.87,0.0114568,0.00746264,-0.0531605
2.875,-0.00239282,0.00247977,-0.0505212
2.88,-0.0154976,-0.00292274,-0.044686
2.885,-0.0285493,-0.00859172,-0.0353475
2.89,-0.0424734,-0.0141343,-0.0233162
2.895,-0.0577462,-0.019433,-0.0104679
2.9,-0.0741545,-0.0249262,0.000835321
2.905,-0.0910639,-0.0317002,0.00791317
2.91,-0.108086,-0.0406252,0.00958171
2.915,-0.125457,-0.0517814,0.00678014
2.92,-0.14317,-0.0641517,0.000931297
2.925,-0.160316,-0.0760917,-0.00697902
2.93,-0.175134,-0.086483,-0.0157395
2.935,-0.186139,-0.0951913,-0.0239707
2.94,-0.192368,-0.102566,-0.0305562
2.945,-0.192965,-0.108707,-0.0347238
2.95,-0.186832,-0.113098,-0.0360683
2.955,-0.172261,-0.114542,-0.034858
2.96,-0.148524,-0.112395,-0.03204
2.965,-0.115469,-0.107538,-0.0286916
2.97,-0.0751429,-0.101871,-0.0257587
2.975,-0.031899,-0.0972471,-0.0238757
